Order Id,order date (DateOrders),Order Status,Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer City,Customer Country,Market,Order Region,Product Card Id,Product Name,Category Name,Product Price,Sales,Order Item Quantity,Order Item Discount,Order Item Total,Benefit per order,Order Profit Per Order
28441,2016-02-20 03:47:00,PROCESSING,3948,George,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,50.0,449.9599915,206.9799957,206.9799957
29181,2016-03-01 23:03:00,PROCESSING,10969,Mary,Tran,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,59.99000168,439.9599915,30.79999924,30.79999924
28827,2016-02-25 19:01:00,PROCESSING,10461,Jessica,Weber,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,59.99000168,439.9599915,-87.98999786,-87.98999786
25060,2016-01-01 19:17:00,PROCESSING,11344,Mary,Sparks,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,59.99000168,439.9599915,148.7100067,148.7100067
21624,2015-11-12 15:30:00,PROCESSING,10852,Mary,Haynes,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,273,Under Armour Kids' Mercenary Slide,Electronics,27.98999977,139.9499969,5,18.19000053,121.7600021,39.5699997,39.5699997
23378,2015-12-08 06:00:00,PROCESSING,2095,Brenda,Bailey,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,74.98999786,424.9599915,106.2399979,106.2399979
28249,2016-02-17 08:31:00,PROCESSING,6145,Tiffany,Wade,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,124.9899979,374.9599915,23.62000084,23.62000084
22926,2015-12-01 15:38:00,PROCESSING,7101,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,3.0,296.9500122,37.11999893,37.11999893
29286,2016-03-03 11:50:00,PROCESSING,10053,Rebecca,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,6.0,293.9500122,99.36000061,99.36000061
21872,2015-11-16 06:23:00,PROCESSING,1234,Steven,Bond,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,12.0,287.9500122,-64.79000092,-64.79000092
21624,2015-11-12 15:30:00,PROCESSING,10852,Mary,Haynes,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,15.0,284.9500122,142.4799957,142.4799957
48334,2016-12-06 13:12:00,PROCESSING,6900,Judith,Pham,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,15.0,284.9500122,-199.4700012,-199.4700012
28866,2016-02-26 08:41:00,PROCESSING,8760,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,21.0,278.9500122,20.92000008,20.92000008
28827,2016-02-25 19:01:00,PROCESSING,10461,Jessica,Weber,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,27.0,272.9500122,68.23999786,68.23999786
26054,2016-01-16 07:31:00,PROCESSING,7614,Paul,Martin,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,38.99000168,260.9599915,81.68000031,81.68000031
27856,2016-02-11 14:50:00,PROCESSING,9177,Mary,Nelson,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,44.99000168,254.9600067,68.83999634,68.83999634
47439,2016-11-23 11:38:00,PROCESSING,346,Edward,Stephens,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,44.99000168,254.9600067,117.2799988,117.2799988
24770,2015-12-28 13:41:00,PROCESSING,10240,Mary,Pitts,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,47.99000168,251.9600067,85.16000366,85.16000366
41903,2016-09-03 16:08:00,PROCESSING,3767,Mary,Wagner,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,47.99000168,251.9600067,65.51000214,65.51000214
26402,2016-01-21 09:26:00,PROCESSING,3230,Mary,Jones,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,50.99000168,248.9600067,87.13999939,87.13999939
28402,2016-02-19 14:08:00,PROCESSING,9531,Mary,Cherry,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,50.99000168,248.9600067,114.5199966,114.5199966
23948,2015-12-16 13:42:00,PROCESSING,5361,John,Molina,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,150.0,5,0.0,150.0,18.75,18.75
26436,2016-01-21 21:21:00,PROCESSING,4565,Marilyn,Stone,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,0.0,199.9499969,74.98000336,74.98000336
27286,2016-02-03 07:09:00,PROCESSING,3047,Barbara,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,0.0,199.9499969,-309.9200134,-309.9200134
23688,2015-12-12 18:36:00,PROCESSING,12319,Laura,Woodward,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,2.5,247.5,64.34999847,64.34999847
45380,2016-10-24 10:17:00,PROCESSING,1326,Mary,Edwards,Consumer,Caguas,Puerto Rico,Pacific Asia,Central Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,5.0,245.0,68.59999847,68.59999847
23688,2015-12-12 18:36:00,PROCESSING,12319,Laura,Woodward,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,5.0,245.0,6.130000114,6.130000114
27530,2016-02-06 20:38:00,PROCESSING,155,Brittany,Juarez,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,7.5,242.5,113.9800034,113.9800034
49693,2016-12-26 09:19:00,PROCESSING,4528,Karen,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,7.5,242.5,84.87999725,84.87999725
30111,2016-03-15 12:52:00,PROCESSING,4781,Janet,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,10.0,240.0,67.19999695,67.19999695
48699,2016-12-11 21:04:00,PROCESSING,6706,Carolyn,Harmon,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,10.0,240.0,-168.0,-168.0
28441,2016-02-20 03:47:00,PROCESSING,3948,George,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,13.75,236.25,79.84999847,79.84999847
27750,2016-02-10 01:42:00,PROCESSING,4350,Mary,Turner,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,17.5,232.5,20.45999908,20.45999908
22379,2015-11-23 16:00:00,PROCESSING,5971,Philip,Johnson,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,17.5,232.5,43.70999908,43.70999908
31208,2016-03-31 13:12:00,PROCESSING,9285,Gloria,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,25.0,225.0,103.5,103.5
27689,2016-02-09 04:20:00,PROCESSING,7757,Donna,Davis,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,25.0,225.0,22.5,22.5
44514,2016-10-11 18:53:00,PROCESSING,9604,Nathan,Kane,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,30.0,220.0,77.0,77.0
21837,2015-11-15 18:07:00,PROCESSING,2402,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,29.98999977,169.9600067,59.49000168,59.49000168
22926,2015-12-01 15:38:00,PROCESSING,7101,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,40.0,210.0,46.20000076,46.20000076
25942,2016-01-14 16:17:00,PROCESSING,1117,Arthur,Maddox,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,45.0,205.0,18.04000092,18.04000092
22134,2015-11-20 02:10:00,PROCESSING,6165,Mary,Gardner,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,39.99000168,159.9600067,71.98000336,71.98000336
26827,2016-01-27 14:20:00,PROCESSING,1916,Jason,Robinson,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,39.99000168,159.9600067,43.18999863,43.18999863
48334,2016-12-06 13:12:00,PROCESSING,6900,Judith,Pham,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,62.5,187.5,21.19000053,21.19000053
21941,2015-11-17 06:33:00,PROCESSING,2796,Mary,Matthews,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,835,Bridgestone e6 Straight Distance NFL Carolina,Electronics,31.98999977,159.9499969,5,4.800000191,155.1499939,37.24000168,37.24000168
28847,2016-02-26 02:02:00,PROCESSING,39,Juan,Mckinney,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,804,Glove It Women's Imperial Golf Glove,Golf Balls,19.98999977,99.94999695,5,3.0,96.94999695,-213.2899933,-213.2899933
43576,2016-09-28 02:15:00,PROCESSING,10311,Joyce,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,21.98999977,109.9499969,5,3.299999952,106.6500015,30.93000031,30.93000031
26577,2016-01-23 22:45:00,PROCESSING,5533,Mary,Harrison,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,926,Glove It Imperial Golf Towel,Trade-In,15.98999977,79.94999695,5,3.200000048,76.75,14.57999992,14.57999992
29995,2016-03-13 20:14:00,PROCESSING,387,Mary,Levy,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,924,Glove It Urban Brick Golf Towel,Trade-In,15.98999977,79.94999695,5,11.98999977,67.95999908,31.26000023,31.26000023
21312,2015-11-08 02:11:00,PROCESSING,6706,Carolyn,Harmon,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,797,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,17.98999977,89.94999695,5,14.39000034,75.55999756,37.02000046,37.02000046
20775,2015-10-31 06:03:00,PROCESSING,11129,Danielle,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,897,Team Golf New England Patriots Putter Grip,Accessories,24.98999977,124.9499969,5,22.48999977,102.4599991,35.86000061,35.86000061
28017,2016-02-13 23:15:00,PROCESSING,8845,Robert,Deleon,Consumer,San Juan,Puerto Rico,Pacific Asia,South Asia,926,Glove It Imperial Golf Towel,Trade-In,15.98999977,79.94999695,5,15.98999977,63.95999908,30.70000076,30.70000076
47562,2016-11-25 06:44:00,PROCESSING,9304,Janet,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,West Asia,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,21.98999977,109.9499969,5,21.98999977,87.95999908,6.599999905,6.599999905
29490,2016-03-06 11:18:00,PROCESSING,3677,Sandra,Edwards,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,828,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,31.98999977,159.9499969,5,39.99000168,119.9599991,38.99000168,38.99000168
23571,2015-12-11 01:37:00,PROCESSING,10517,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Eastern Asia,822,Titleist Pro V1x High Numbers Golf Balls,Electronics,47.99000168,239.9499969,5,59.99000168,179.9600067,24.82999992,24.82999992
30924,2016-03-27 09:42:00,SUSPECTED_FRAUD,10548,Mary,Guerrero,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,273,Under Armour Kids' Mercenary Slide,Electronics,27.98999977,139.9499969,5,2.799999952,137.1499939,48.0,48.0
20507,2015-10-27 08:09:00,SUSPECTED_FRAUD,1306,Zachary,Taylor,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,15.0,484.9500122,140.6399994,140.6399994
24650,2015-12-26 19:38:00,SUSPECTED_FRAUD,7270,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,21.0,278.9500122,94.83999634,94.83999634
24650,2015-12-26 19:38:00,SUSPECTED_FRAUD,7270,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,27.0,272.9500122,0.0,0.0
24650,2015-12-26 19:38:00,SUSPECTED_FRAUD,7270,Mary,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,South Asia,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,30.0,269.9599915,-27.0,-27.0
30328,2016-03-18 16:53:00,SUSPECTED_FRAUD,4622,Mary,Holder,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,2.0,197.9499969,-494.8800049,-494.8800049
23302,2015-12-07 03:22:00,SUSPECTED_FRAUD,1748,Mark,Smith,Consumer,Caguas,Puerto Rico,Pacific Asia,Southeast Asia,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,10.0,240.0,-372.0,-372.0
28677,2016-02-23 14:28:00,SUSPECTED_FRAUD,4775,Walter,Wright,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,13.75,236.25,79.84999847,79.84999847
30728,2016-03-24 13:02:00,SUSPECTED_FRAUD,7948,Ethan,Allison,Consumer,Caguas,Puerto Rico,Pacific Asia,Oceania,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,25.98999977,173.9600067,57.40999985,57.40999985
37718,2016-07-04 13:56:00,CANCELED,1627,Mary,Gonzales,Consumer,Caguas,Puerto Rico,USCA,US Center,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,89.98999786,409.9599915,-635.4400024,-635.4400024
34977,2016-05-25 13:39:00,CANCELED,1243,Joan,Rosales,Consumer,Caguas,Puerto Rico,USCA,East of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,99.98999786,399.9599915,4.0,4.0
40138,2016-08-08 21:46:00,CANCELED,7635,Mary,Bridges,Consumer,Caguas,Puerto Rico,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,9.0,290.9500122,25.30999947,25.30999947
40776,2016-08-18 05:17:00,CANCELED,7200,Katherine,Smith,Consumer,Caguas,Puerto Rico,USCA,US Center,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,27.0,272.9500122,-54.59000015,-54.59000015
39582,2016-07-31 18:59:00,CANCELED,3142,Brenda,Smith,Consumer,Caguas,Puerto Rico,USCA,US Center,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,27.0,272.9500122,98.26000214,98.26000214
34284,2016-05-15 10:51:00,CANCELED,8024,Christopher,Smith,Consumer,Caguas,Puerto Rico,USCA,South of  USA,572,TYR Boys' Team Digi Jammer,Girls' Apparel,39.99000168,199.9499969,5,0.0,199.9499969,49.99000168,49.99000168
41142,2016-08-23 13:31:00,CANCELED,5023,Mary,Smith,Consumer,Caguas,Puerto Rico,USCA,US Center,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,10.0,240.0,42.24000168,42.24000168
41287,2016-08-25 16:19:00,CANCELED,9581,Deborah,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,32.5,217.5,30.45000076,30.45000076
35651,2016-06-04 09:46:00,CANCELED,9294,Mary,Blackwell,Consumer,Caguas,Puerto Rico,USCA,South of  USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,40.0,210.0,94.5,94.5
41287,2016-08-25 16:19:00,CANCELED,9581,Deborah,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,828,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,31.98999977,159.9499969,5,25.59000015,134.3600006,11.8199997,11.8199997
32566,2016-04-20 08:58:00,PENDING,3797,David,Gutierrez,Consumer,Caguas,Puerto Rico,USCA,South of  USA,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99000168,224.9499969,5,4.5,220.4499969,101.4100037,101.4100037
39300,2016-07-27 16:11:00,PENDING,11999,Johnny,Smith,Consumer,Caguas,Puerto Rico,USCA,East of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,45.0,454.9500122,-348.9500122,-348.9500122
40654,2016-08-16 10:33:00,PENDING,3715,Debra,Burnett,Consumer,Caguas,Puerto Rico,USCA,East of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,74.98999786,424.9599915,143.6399994,143.6399994
39551,2016-07-31 08:07:00,PENDING,2922,Madison,Russo,Consumer,Caguas,Puerto Rico,USCA,West of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,79.98999786,419.9599915,163.7799988,163.7799988
35389,2016-05-31 13:59:00,PENDING,7175,Judy,Webb,Consumer,Caguas,Puerto Rico,USCA,East of USA,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99000168,224.9499969,5,40.49000168,184.4600067,51.65000153,51.65000153
32257,2016-04-15 20:42:00,PENDING,967,Madison,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,3.0,296.9500122,18.70999908,18.70999908
49031,2016-12-16 17:23:00,PENDING,8098,Mary,Smith,Consumer,Caguas,Puerto Rico,USCA,Canada,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,9.0,290.9500122,-54.70000076,-54.70000076
49031,2016-12-16 17:23:00,PENDING,8098,Mary,Smith,Consumer,Caguas,Puerto Rico,USCA,Canada,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,12.0,287.9500122,77.75,77.75
32224,2016-04-15 09:09:00,PENDING,8481,Mary,Smith,Consumer,Caguas,Puerto Rico,USCA,South of  USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,16.5,283.4500122,127.5500031,127.5500031
38411,2016-07-14 16:44:00,PENDING,8205,Lawrence,Cummings,Consumer,Caguas,Puerto Rico,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,27.0,272.9500122,114.6399994,114.6399994
48282,2016-12-05 18:59:00,PENDING,10668,Mary,Smith,Consumer,Caguas,Puerto Rico,USCA,Canada,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,38.99000168,260.9599915,26.10000038,26.10000038
40949,2016-08-20 17:54:00,PENDING,11380,Jane,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,47.99000168,251.9600067,-168.0599976,-168.0599976
31917,2016-04-10 21:35:00,PENDING,12052,Mary,Burke,Consumer,Caguas,Puerto Rico,USCA,East of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,2.5,247.5,118.8000031,118.8000031
39991,2016-08-06 18:16:00,PENDING,3915,Heather,Smith,Consumer,Caguas,Puerto Rico,USCA,US Center,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,10.0,240.0,62.40000153,62.40000153
44802,2016-10-15 23:47:00,PENDING,8051,Emily,Hutchinson,Consumer,Caguas,Puerto Rico,USCA,Canada,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,12.5,237.5,61.75,61.75
40766,2016-08-18 01:47:00,PENDING,3249,Mary,Mcgrath,Consumer,Caguas,Puerto Rico,USCA,East of USA,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,199.9499969,5,14.0,185.9499969,-68.23999786,-68.23999786
36495,2016-06-16 17:28:00,PENDING,7894,Emma,Moore,Consumer,Caguas,Puerto Rico,USCA,US Center,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,25.0,225.0,25.43000031,25.43000031
37945,2016-07-07 21:28:00,PENDING,9197,Mary,Sutton,Consumer,Caguas,Puerto Rico,USCA,US Center,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,32.5,217.5,104.4000015,104.4000015
32257,2016-04-15 20:42:00,PENDING,967,Madison,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,37.5,212.5,-155.7599945,-155.7599945
33058,2016-04-27 13:20:00,PENDING,5855,Daniel,Young,Consumer,Caguas,Puerto Rico,USCA,West of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,40.0,210.0,15.75,15.75
40766,2016-08-18 01:47:00,PENDING,3249,Mary,Mcgrath,Consumer,Caguas,Puerto Rico,USCA,East of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,45.0,205.0,18.04000092,18.04000092
36840,2016-06-21 18:20:00,PENDING,4611,Dorothy,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,250.0,5,50.0,200.0,-320.0,-320.0
31302,2016-04-01 22:08:00,PENDING,1657,Betty,Phillips,Consumer,Caguas,Puerto Rico,USCA,West of USA,886,Team Golf San Francisco Giants Putter Grip,Accessories,24.98999977,124.9499969,5,11.25,113.6999969,31.84000015,31.84000015
44802,2016-10-15 23:47:00,PENDING,8051,Emily,Hutchinson,Consumer,Caguas,Puerto Rico,USCA,Canada,818,Titleist Pro V1x Golf Balls,Electronics,47.99000168,239.9499969,5,24.0,215.9600067,-367.1199951,-367.1199951
31738,2016-04-08 06:53:00,PROCESSING,9202,Mary,Skinner,Consumer,Caguas,Puerto Rico,USCA,US Center,37,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,34.99000168,174.9499969,5,8.75,166.1999969,-66.48000336,-66.48000336
35393,2016-05-31 15:23:00,PROCESSING,2922,Madison,Russo,Consumer,Caguas,Puerto Rico,USCA,US Center,93,Under Armour Men's Tech II T-Shirt,Lacrosse,24.98999977,124.9499969,5,8.75,116.1999969,51.13000107,51.13000107
39081,2016-07-24 11:27:00,PROCESSING,9368,Mary,Cabrera,Consumer,Caguas,Puerto Rico,USCA,South of  USA,276,Under Armour Women's Ignite Slide,Electronics,31.98999977,159.9499969,5,20.79000092,139.1600037,40.36000061,40.36000061
40716,2016-08-17 08:16:00,PROCESSING,712,Mary,Ayala,Consumer,Vega Baja,Puerto Rico,USCA,US Center,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,64.98999786,434.9599915,208.7799988,208.7799988
41612,2016-08-30 10:11:00,PROCESSING,1222,Michael,Garcia,Consumer,Caguas,Puerto Rico,USCA,Canada,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,74.98999786,424.9599915,42.5,42.5
36298,2016-06-13 20:27:00,PROCESSING,275,Robert,Smith,Consumer,Caguas,Puerto Rico,USCA,South of  USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,79.98999786,419.9599915,68.44999695,68.44999695
40634,2016-08-16 03:32:00,PROCESSING,12279,Mary,Dunn,Consumer,Caguas,Puerto Rico,USCA,West of USA,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,499.9500122,5,79.98999786,419.9599915,-671.9299927,-671.9299927
35393,2016-05-31 15:23:00,PROCESSING,2922,Madison,Russo,Consumer,Caguas,Puerto Rico,USCA,US Center,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,0.0,299.9500122,104.9800034,104.9800034
36654,2016-06-19 01:10:00,PROCESSING,8520,Denise,Smith,Consumer,Caguas,Puerto Rico,USCA,West of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,12.0,287.9500122,77.75,77.75
36636,2016-06-18 18:52:00,PROCESSING,3373,Mary,Willis,Consumer,Caguas,Puerto Rico,USCA,East of USA,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,299.9500122,5,16.5,283.4500122,35.43000031,35.43000031
